x sin cos sinc
-6.399999999999949 -0.11654920485044248 0.9931849187581986 0.018210813257881646
-6.349999999999948 -0.06676499152150407 0.9977687286676875 0.010514171893150334
-6.299999999999947 -0.016813900484297317 0.999858636383416 0.002668873092745628
-6.249999999999947 0.03317921654761008 0.9994494182244976 -0.005308674647617658
-6.199999999999946 0.0830894028175504 0.996542097023213 -0.013401516583475987
-6.149999999999945 0.1327919088525713 0.9911439395684617 -0.0215921803012313
-6.099999999999945 0.18216250427215003 0.9832684384425745 -0.029862705618385523
-6.049999999999944 0.23107778829944667 0.9729352782968845 -0.03819467575197501
-5.999999999999943 0.2794154981989804 0.9601702866503501 -0.04656924969983051
-5.9499999999999424 0.3270548148697952 0.9450053693342086 -0.0549671957764367
-5.899999999999942 0.3738766648302904 0.9274784307440139 -0.06336892624242273
-5.849999999999941 0.4197640178399129 0.9076332790983885 -0.0717545329640884
-5.79999999999994 0.46460217941381005 0.8855195169412913 -0.08010382403686463
-5.74999999999994 0.5082790774993103 0.8611924171614902 -0.08839636130422882
-5.699999999999939 0.5506855425976888 0.834712784839126 -0.09661149870134994
-5.649999999999938 0.5917155806310594 0.8061468052646789 -0.10472842135063114
-5.5999999999999375 0.6312666378723698 0.7755658785102103 -0.11272618533435301
-5.549999999999937 0.6692398572763089 0.7430464409663676 -0.12058375806780477
-5.499999999999936 0.7055403255704372 0.7086697742912149 -0.12828005919462643
-5.449999999999935 0.740077310488938 0.672521802248418 -0.13579400192457738
-5.399999999999935 0.7727644875560289 0.6346928759425838 -0.14310453473259968
-5.349999999999934 0.8035201558521949 0.5952775479885533 -0.15019068333686073
-5.299999999999933 0.8322674422239382 0.5543743361791054 -0.15703159287244314
-5.2499999999999325 0.8589344934266266 0.5120854772417827 -0.16360657017650243
-5.199999999999932 0.8834546557201852 0.4685166713003167 -0.16989512610003785
-5.149999999999931 0.9057666414687339 0.4237768176793655 -0.17587701776092154
-5.09999999999993 0.9258146823277587 0.3779777427129161 -0.18153229065250417
-5.04999999999993 0.9435486686359299 0.3312339202366875 -0.18684132052196892
-4.999999999999929 0.9589242746631587 0.28366218546315813 -0.19178485493263445
-4.949999999999928 0.9719030694018377 0.23538144295438126 -0.19634405442461653
-4.8999999999999275 0.982452612624346 0.1865123694225042 -0.200500533188645
-4.849999999999927 0.9905465359667233 0.13717711210083516 -0.20423639916839964
-4.799999999999926 0.9961646088358471 0.08749898343937296 -0.20753429350747135
-4.749999999999925 0.9992927889753808 0.037602152887902 -0.2103774292579782
-4.699999999999925 0.9999232575640999 -0.012388663462966049 -0.21274962926896085
-4.649999999999924 0.9980544387588747 -0.06234851460706789 -0.21463536317395504
-4.599999999999923 0.9936910036334559 -0.11215252693513077 -0.21601978339858097
-4.5499999999999226 0.9868438585032241 -0.16167621635376275 -0.2168887601106024
-4.499999999999922 0.9775301176650806 -0.2107957994308561 -0.21722891503668834
-4.449999999999921 0.9657730606206183 -0.2593885027897025 -0.2170276540720529
-4.39999999999992 0.9516020738894915 -0.3073328699784954 -0.21627319861125197
-4.34999999999992 0.9350525775584206 -0.35450906504820673 -0.21495461553067538
-4.299999999999919 0.9161659367494225 -0.4007991720800495 -0.21306184575568365
-4.249999999999918 0.8949893582285471 -0.44608748991386593 -0.2105857313478975
-4.199999999999918 0.8715757724135477 -0.4902608213407714 -0.20751804105084876
-4.149999999999917 0.845983701075402 -0.533208756037225 -0.2038514942350407
-4.099999999999916 0.8182771110643623 -0.5748239465333376 -0.1995797831864339
-4.0499999999999154 0.7885252544261431 -0.6150023765256409 -0.1946975936854715
-3.9999999999999147 0.7568024953078725 -0.6536436208636764 -0.18920062382697223
-3.949999999999914 0.7231881240864526 -0.6906510965605699 -0.18308560103454888
-3.8999999999999133 0.6877661591839109 -0.7259323042001997 -0.17635029722664775
-3.8499999999999126 0.650625137065101 -0.7593990591375648 -0.16899354209483525
-3.799999999999912 0.6118578909426494 -0.7909677119144706 -0.16101523445859575
-3.749999999999911 0.5715613187422709 -0.8205593573396115 -0.15241635166460912
-3.6999999999999105 0.5298361409084172 -0.8481000317104556 -0.1431989570022784
-3.6499999999999098 0.48678664865562066 -0.8735208976839818 -0.13336620511113226
-3.599999999999909 0.4425204432947708 -0.8967584163341873 -0.12292234535966177
-3.5499999999999083 0.3971481672858758 -0.9177545059663124 -0.11187272317912274
-3.4999999999999076 0.35078322768953335 -0.9364566872908288 -0.10022377933986931
-3.449999999999907 0.30354151270834046 -0.952818214594333 -0.08798304716184019
-3.399999999999906 0.25554110202674063 -0.966798192579485 -0.07515914765492591
-3.3499999999999055 0.2069019716733072 -0.9783616785819537 -0.061761782589048554
-3.299999999999905 0.15774569414315437 -0.9874797699088799 -0.047801725497926946
-3.249999999999904 0.10819513453001302 -0.9941296760805566 -0.03329081062462037
-3.1999999999999034 0.05837414342748344 -0.9982947757947587 -0.01824191982108926
-3.1499999999999027 0.008407247367051366 -0.9999646584713427 -0.0026689674181116273
-3.099999999999902 -0.04158066243338855 -0.9991351502732754 0.013413116913996732
-3.0499999999999012 -0.09146464223253536 -0.9958083245390522 0.02998840728935683
-2.9999999999999005 -0.1411200080599657 -0.9899924966004314 0.04704000268665679
-2.9499999999999 -0.19042264736112557 -0.9817022029984349 0.06455004995292611
-2.899999999999899 -0.2392493292140803 -0.9709581651495663 0.08249976869451331
-2.8499999999998984 -0.2874780123426418 -0.957787237553061 0.10086947801496564
-2.7999999999998977 -0.3349881501560013 -0.9422223406686239 0.11963862505571912
-2.749999999999897 -0.38166099205242693 -0.9243023786324243 0.13878581529179682
-2.6999999999998963 -0.4273798802339237 -0.9040721420170168 0.15828884453108893
-2.6499999999998956 -0.4720305412899746 -0.8815821958782366 0.1781247325622616
-2.599999999999895 -0.5155013718215543 -0.856888753368893 0.19826975839291353
-2.549999999999894 -0.5576837173915048 -0.8300535352351631 0.21869949701628547
-2.4999999999998934 -0.5984721441040419 -0.80114361554687 0.23938885764162698
-2.4499999999998927 -0.6377647021345864 -0.7702312540472389 0.2603121233202507
-2.399999999999892 -0.6754631805512306 -0.7373937155411725 0.28144299189635874
-2.3499999999998913 -0.7114733527909208 -0.7027130767734765 0.30275461820891647
-2.2999999999998906 -0.7457052121767931 -0.6662760212797426 0.3242196574681863
-2.24999999999989 -0.7780731968879904 -0.6281736227226534 0.34581030972801263
-2.199999999999889 -0.8084964038196554 -0.5885011172552561 0.3674983653725891
-2.1499999999998884 -0.8368987907985588 -0.5473576654801777 0.38925525153423357
-2.0999999999998877 -0.8632093666489304 -0.5048461045997605 0.4110520793566555
-2.049999999999887 -0.8873623686334275 -0.46107269137661266 0.43285969201632996
-1.9999999999998863 -0.909297426825729 -0.416146836547039 0.45464871341289037
-1.9499999999998856 -0.9289597150039116 -0.3701808313511807 0.47638959743793147
-1.899999999999885 -0.9463000876874517 -0.3232895668633945 0.4980526777302679
-1.8499999999998842 -0.9612752029753319 -0.27559024682440153 0.5196082178245363
-1.7999999999998835 -0.9738476308782217 -0.22720209469297356 0.5410264615990471
-1.7499999999998828 -0.9839859468739578 -0.17824605564937673 0.5622776839280136
-1.699999999999882 -0.9916648104524838 -0.12884449429540773 0.583332241442678
-1.6499999999998813 -0.9968650284539282 -0.07912088880661566 0.6041606233054546
-1.5999999999998806 -0.9995736030415087 -0.029199522301169407 0.6247335019009895
-1.54999999999988 -0.9997837641893544 0.02079482780321253 0.6450217833480206
-1.4999999999998792 -0.9974949866040459 0.0707372016678234 0.6649966577360842
-1.4499999999998785 -0.9927129910375738 0.12050276936748719 0.6846296489914876
-1.3999999999998778 -0.9854497299884394 0.16996714290036138 0.7038926642775182
-1.349999999999877 -0.9757233578266321 0.2190066870931615 0.7227580428346081
-1.2999999999998764 -0.9635581854171599 0.26749882862470653 0.7411986041671166
-1.2499999999998757 -0.948984619355547 0.3153223623953867 0.7591876954845131
-1.199999999999875 -0.932039085967181 0.36235775447679014 0.7766992383060651
-1.1499999999998742 -0.9127639402604697 0.4084874408842721 0.7937077741396257
-1.0999999999998735 -0.891207360061378 0.4535961214256901 0.8101885091468004
-1.0499999999998728 -0.8674232255939536 0.4975710478918373 0.8261173577086273
-0.9999999999998721 -0.8414709848078274 0.5403023058682473 0.841470984807935
-0.9499999999998714 -0.8134155047892989 0.5816830894639881 0.8562268471467465
-0.8999999999998707 -0.783326909627403 0.6216099682707658 0.8703632329194617
-0.84999999999987 -0.7512804051402069 0.6599831458850799 0.8838593001650845
-0.7999999999998693 -0.7173560908994316 0.6967067093472592 0.8966951136244362
-0.7499999999998685 -0.681638760023238 0.7316888688739105 0.9088516800311432
-0.6999999999998678 -0.64421768723759 0.7648421872845735 0.9203109817681594
-0.6499999999998671 -0.6051864057359337 0.7960837985491362 0.9310560088247037
-0.5999999999998664 -0.5646424733949251 0.8253356149097537 0.9410707889917513
-0.5499999999998657 -0.5226872289305446 0.852524522059576 0.9503404162375859
-0.499999999999865 -0.47942553860408454 0.8775825618904375 0.958851077208428
-0.4499999999998643 -0.434965534111108 0.900447102352736 0.9665900758027537
-0.3999999999998636 -0.38941834230852485 0.9210609940029382 0.9735458557716442
-0.34999999999986287 -0.3428978074553225 0.939372712847426 0.9797080213013053
-0.29999999999986215 -0.2955202066612079 0.9553364891256467 0.9850673555378122
-0.24999999999986144 -0.24740395925438868 0.968912421710679 0.9896158370181032
-0.19999999999986073 -0.19866933079492471 0.9800665778412693 0.9933466539753153
-0.14999999999986002 -0.14943813247346083 0.9887710779360632 0.9962542164906686
-0.09999999999985931 -0.09983341664668817 0.9950041652780398 0.9983341664682862
-0.0499999999998586 -0.04997916927053711 0.9987502603949733 0.999583385413569
1.4210854715202004e-13 1.4210854715202004e-13 1.0 1.0
0.05000000000014282 0.04997916927082097 0.9987502603949591 0.9995833854135642
0.10000000000014353 0.09983341664697097 0.9950041652780114 0.9983341664682768
0.15000000000014424 0.14943813247374185 0.9887710779360207 0.9962542164906544
0.20000000000014495 0.19866933079520327 0.9800665778412129 0.9933466539752964
0.25000000000014566 0.24740395925466407 0.9689124217106088 0.9896158370180796
0.30000000000014637 0.29552020666147943 0.9553364891255628 0.9850673555377841
0.3500000000001471 0.3428978074555895 0.9393727128473285 0.9797080213012727
0.4000000000001478 0.38941834230878664 0.9210609940028275 0.9735458557716069
0.4500000000001485 0.4349655341113639 0.9004471023526124 0.966590075802712
0.5000000000001492 0.47942553860433396 0.8775825618903011 0.9588510772083818
0.5500000000001499 0.522687228930787 0.8525245220594274 0.9503404162375355
0.6000000000001506 0.5646424733951597 0.8253356149095933 0.9410707889916966
0.6500000000001513 0.60518640573616 0.7960837985489643 0.9310560088246448
0.7000000000001521 0.6442176872378074 0.7648421872843905 0.9203109817680963
0.7500000000001528 0.6816387600234459 0.7316888688737168 0.9088516800310761
0.8000000000001535 0.7173560908996297 0.6967067093470554 0.8966951136243652
0.8500000000001542 0.7512804051403945 0.6599831458848663 0.8838593001650097
0.9000000000001549 0.7833269096275797 0.6216099682705432 0.8703632329193832
0.9500000000001556 0.8134155047894642 0.5816830894637569 0.8562268471466642
1.0000000000001563 0.841470984807981 0.5403023058680082 0.8414709848078494
1.050000000000157 0.867423225594095 0.4975710478915908 0.8261173577085383
1.1000000000001577 0.8912073600615069 0.4535961214254368 0.8101885091467083
1.1500000000001585 0.9127639402605858 0.4084874408840127 0.7937077741395305
1.2000000000001592 0.932039085967284 0.36235775447652524 0.776699238305967
1.2500000000001599 0.9489846193556366 0.31532236239511696 0.7591876954844122
1.3000000000001606 0.9635581854172359 0.2674988286244327 0.741198604167013
1.3500000000001613 0.9757233578266944 0.2190066870928842 0.7227580428345021
1.400000000000162 0.9854497299884877 0.1699671429000813 0.7038926642774097
1.4500000000001627 0.9927129910376081 0.12050276936720504 0.684629648991377
1.5000000000001634 0.997494986604066 0.0707372016675399 0.6649966577359715
1.5500000000001641 0.9997837641893603 0.020794827802928375 0.645021783347906
1.6000000000001648 0.9995736030415003 -0.029199522301453503 0.6247335019008733
1.6500000000001656 0.9968650284539058 -0.07912088880689899 0.6041606233053368
1.7000000000001663 0.9916648104524471 -0.12884449429568956 0.5833322414425589
1.750000000000167 0.9839859468739072 -0.1782460556496564 0.5622776839278933
1.8000000000001677 0.9738476308781571 -0.22720209469325037 0.5410264615989258
1.8500000000001684 0.9612752029752535 -0.27559024682467476 0.519608217824414
1.900000000000169 0.9463000876873598 -0.32328956686366345 0.49805267773014505
1.9500000000001698 0.9289597150038065 -0.3701808313514447 0.476389597437808
2.0000000000001705 0.9092974268256108 -0.41614683654729745 0.45464871341276664
2.0500000000001712 0.8873623686332964 -0.46107269137686485 0.432859692016206
2.100000000000172 0.863209366648787 -0.5048461046000059 0.4110520793565316
2.1500000000001727 0.8368987907984032 -0.5473576654804156 0.3892552515341098
2.2000000000001734 0.8084964038194882 -0.5885011172554859 0.36749836537246566
2.250000000000174 0.7780731968878118 -0.6281736227228746 0.3458103097278896
2.300000000000175 0.7457052121766037 -0.6662760212799546 0.3242196574680639
2.3500000000001755 0.7114733527907211 -0.7027130767736788 0.3027546182087949
2.400000000000176 0.675463180551021 -0.7373937155413646 0.28144299189623806
2.450000000000177 0.6377647021343675 -0.7702312540474202 0.2603121233201312
2.5000000000001776 0.5984721441038142 -0.8011436155470401 0.2393888576415087
2.5500000000001783 0.5576837173912689 -0.8300535352353217 0.2186994970161686
2.600000000000179 0.5155013718213108 -0.8568887533690396 0.1982697583927982
2.6500000000001798 0.4720305412897241 -0.8815821958783707 0.17812473256214795
2.7000000000001805 0.42737988023366674 -0.9040721420171383 0.1582888445309771
2.750000000000181 0.38166099205216425 -0.9243023786325327 0.13878581529168696
2.800000000000182 0.3349881501557335 -0.9422223406687191 0.11963862505561135
2.8500000000001826 0.2874780123423696 -0.9577872375531428 0.10086947801486006
2.9000000000001833 0.23924932921380435 -0.9709581651496344 0.08249976869441007
2.950000000000184 0.19042264736084658 -0.9817022029984891 0.06455004995282532
3.0000000000001847 0.14112000805968433 -0.9899924966004715 0.04704000268655855
3.0500000000001855 0.09146464223225234 -0.9958083245390782 0.029988407289261238
3.100000000000186 0.04158066243310458 -0.9991351502732873 0.013413116913903896
3.150000000000187 -0.008407247367335573 -0.9999646584713404 -0.002668967418201611
3.2000000000001876 -0.05837414342776717 -0.9982947757947421 -0.01824191982117617
3.2500000000001883 -0.10819513453029557 -0.9941296760805258 -0.0332908106247044
3.300000000000189 -0.15774569414343503 -0.987479769908835 -0.047801725498008
3.3500000000001897 -0.2069019716735853 -0.9783616785818948 -0.061761782589126436
3.4000000000001904 -0.2555411020270154 -0.9667981925794124 -0.07515914765500033
3.450000000000191 -0.3035415127086113 -0.9528182145942468 -0.08798304716191144
3.500000000000192 -0.3507832276897995 -0.9364566872907291 -0.10022377933993733
3.5500000000001926 -0.39714816728613667 -0.9177545059661995 -0.11187272317918735
3.6000000000001933 -0.4425204432950257 -0.8967584163340615 -0.12292234535972277
3.650000000000194 -0.4867866486558689 -0.8735208976838434 -0.13336620511118988
3.7000000000001947 -0.5298361409086584 -0.848100031710305 -0.14319895700233265
3.7500000000001954 -0.5715613187425042 -0.8205593573394491 -0.15241635166465983
3.800000000000196 -0.6118578909428742 -0.7909677119142967 -0.1610152344586428
3.850000000000197 -0.6506251370653168 -0.7593990591373798 -0.16899354209487882
3.9000000000001975 -0.6877661591841172 -0.7259323042000043 -0.17635029722668785
3.9500000000001982 -0.7231881240866489 -0.6906510965603643 -0.18308560103458546
4.000000000000199 -0.7568024953080583 -0.6536436208634614 -0.18920062382700517
4.0500000000002 -0.7885252544263179 -0.6150023765254169 -0.194697593685501
4.1000000000002 -0.8182771110645257 -0.574823946533105 -0.19957978318645994
4.150000000000201 -0.8459837010755535 -0.5332087560369846 -0.20385149423506327
4.200000000000202 -0.871575772413687 -0.4902608213405237 -0.20751804105086788
4.2500000000002025 -0.8949893582286739 -0.4460874899136116 -0.21058573134791322
4.300000000000203 -0.9161659367495364 -0.4007991720797891 -0.21306184575569606
4.350000000000204 -0.9350525775585214 -0.35450906504794094 -0.2149546155306845
4.400000000000205 -0.9516020738895788 -0.30733286997822495 -0.21627319861125785
4.450000000000205 -0.965773060620692 -0.259388502789428 -0.2170276540720556
4.500000000000206 -0.9775301176651405 -0.21079579943057827 -0.21722891503668795
4.550000000000207 -0.98684385850327 -0.16167621635348228 -0.21688876011059896
4.6000000000002075 -0.9936910036334877 -0.11215252693484835 -0.21601978339857456
4.650000000000208 -0.9980544387588923 -0.06234851460678423 -0.21463536317394574
4.700000000000209 -0.9999232575641035 -0.012388663462681854 -0.21274962926894875
4.75000000000021 -0.9992927889753701 0.03760215288818602 -0.21037742925796338
4.80000000000021 -0.9961646088358223 0.08749898343965608 -0.20753429350745387
4.850000000000211 -0.9905465359666842 0.1371771121011167 -0.2042363991683796
4.900000000000212 -0.9824526126242931 0.18651236942278343 -0.20050053318862257
4.9500000000002125 -0.9719030694017708 0.2353814429546575 -0.19634405442459174
5.000000000000213 -0.9589242746630781 0.2836621854634307 -0.19178485493260744
5.050000000000214 -0.9435486686358358 0.3312339202369557 -0.18684132052193977
5.100000000000215 -0.9258146823276512 0.37797774271317924 -0.18153229065247298
5.150000000000215 -0.9057666414686134 0.42377681767962294 -0.17587701776088846
5.200000000000216 -0.8834546557200521 0.4685166713005678 -0.16989512610000296
5.250000000000217 -0.8589344934264811 0.5120854772420268 -0.16360657017646585
5.300000000000217 -0.8322674422237806 0.5543743361793418 -0.15703159287240498
5.350000000000218 -0.8035201558520257 0.5952775479887816 -0.15019068333682112
5.400000000000219 -0.7727644875558485 0.6346928759428034 -0.14310453473255874
5.45000000000022 -0.7400773104887468 0.6725218022486282 -0.13579400192453522
5.50000000000022 -0.7055403255702358 0.7086697742914154 -0.12828005919458318
5.550000000000221 -0.6692398572760977 0.7430464409665579 -0.12058375806776055
5.600000000000222 -0.6312666378721494 0.7755658785103897 -0.11272618533430794
5.650000000000222 -0.5917155806308304 0.806146805264847 -0.10472842135058533
5.700000000000223 -0.5506855425974515 0.8347127848392826 -0.0966114987013035
5.750000000000224 -0.5082790774990655 0.8611924171616346 -0.08839636130418187
5.8000000000002245 -0.46460217941355836 0.8855195169414233 -0.0801038240368173
5.850000000000225 -0.4197640178396549 0.9076332790985079 -0.0717545329640408
5.900000000000226 -0.3738766648300268 0.9274784307441202 -0.063368926242375
5.950000000000227 -0.3270548148695266 0.9450053693343016 -0.05496719577638893
6.000000000000227 -0.27941549819870753 0.9601702866504296 -0.04656924969978282
6.050000000000228 -0.23107778829917014 0.9729352782969501 -0.03819467575192751
6.100000000000229 -0.18216250427187058 0.9832684384426262 -0.02986270561833832
6.1500000000002295 -0.13279190885228961 0.9911439395684994 -0.021592180301184496
6.20000000000023 -0.08308940281726716 0.9965420970232366 -0.01340151658342969
6.250000000000231 -0.033179216547326015 0.9994494182245071 -0.005308674647571966
6.300000000000232 0.016813900484581496 0.9998586363834112 0.0026688730927906155
6.350000000000232 0.06676499152178765 0.9977687286676685 0.010514171893194521
6.400000000000233 0.11654920485072476 0.9931849187581655 0.01821081325792508
6.450000000000234 0.16604210586518758 0.9861186637924737 0.02574296214964055
6.5000000000002345 0.2151199880880445 0.9765876257279731 0.033095382782774754
6.550000000000235 0.2636601823730054 0.964615627196156 0.04025346295770943
6.600000000000236 0.31154136351360234 0.950232591958456 0.047203236895998785
6.650000000000237 0.3586438534930209 0.9334744701124271 0.05393140654030198
6.700000000000237 0.4048499206168152 0.9143831482352234 0.06042536128608968
6.750000000000238 0.45004407378083017 0.8930063446889696 0.0666731961156762
6.800000000000239 0.4941133511388159 0.8693974903497073 0.07266372810864684
6.8500000000002395 0.5369476024482133 0.8436155950580309 0.07838651130630576
6.90000000000024 0.5784397643883957 0.8157251001252181 0.0838318499113587
6.950000000000241 0.618486128163213 0.7857957172635122 0.08899080980765357
7.000000000000242 0.6569865987189712 0.753902254343146 0.09385522838842131
7.050000000000242 0.6938449449299383 0.7201244284116259 0.09841772268509424
7.100000000000243 0.7289690401260425 0.6845466664426292 0.10267169579239684
7.150000000000244 0.7622710923615688 0.6472578943125381 0.10661134158902696
7.200000000000244 0.7936678638493018 0.6083513145320607 0.11023164775684373
7.250000000000245 0.8230808790116447 0.5679241732884931 0.11352839710505061
7.300000000000246 0.8504366206286939 0.5260775173808961 0.11649816720940614
7.350000000000247 0.8756667135930015 0.4829159416557216 0.11913832837999624
7.400000000000247 0.8987080958117352 0.4385473275741684 0.12144703997455475
7.450000000000248 0.919503175829068 0.39308257356471293 0.12342324507772315
7.500000000000249 0.937999976774825 0.34663531783479257 0.12506666356997254
7.550000000000249 0.9541522662795895 0.29932165433446895 0.1263777836131865
7.60000000000025 0.9679196720315493 0.2512598425820133 0.1273578515830944
7.650000000000251 0.9792677826862507 0.20257001207669906 0.12800886048185864
7.7000000000002515 0.9881682338770389 0.15337386203761597 0.12833353686714372
7.750000000000252 0.9945987791112023 0.10379435721900208 0.12833532633692515
7.800000000000253 0.9985433453746186 0.05395542056239699 0.12801837761212645
7.850000000000254 0.9999920733059198 0.003981623453825722 0.12738752526189648
7.900000000000254 0.9989413418397604 -0.0460021256397907 0.12644827111895293
7.950000000000255 0.9953937772575955 -0.09587089337675155 0.12520676443491366
8.000000000000256 0.9893582466233446 -0.14550003380886659 0.12366978082791412
8.050000000000257 0.9808498356203497 -0.19476549993141226 0.1218447000770582
8.100000000000257 0.9698898108450236 -0.24354415373604094 0.11973948282036947
8.150000000000258 0.9565055666514339 -0.2917140739916729 0.11736264621489616
8.200000000000259 0.9407305566796852 -0.33915486098407854 0.11472323861947019
8.25000000000026 0.9226042102392402 -0.3857479374524611 0.11183081336232863
8.30000000000026 0.9021718337561815 -0.43137684497085477 0.10869540165736785
8.35000000000026 0.8794844975307405 -0.4759275350335393 0.10532748473421713
8.400000000000261 0.8545989080881449 -0.5192886541169087 0.10173796524858551
8.450000000000262 0.8275772664418364 -0.561351822005289 0.09793813804045097
8.500000000000263 0.798487112623332 -0.6020119026850336 0.0939396603086244
8.550000000000264 0.7674011568673187 -0.6411672671298035 0.08975452127102866
8.600000000000264 0.7343970978739337 -0.6787200473202069 0.08539501138068734
8.650000000000265 0.6995574286024789 -0.7145763808628771 0.08087369116791417
8.700000000000266 0.6629692300819838 -0.7486466455975753 0.07620335977953605
8.750000000000266 0.6247239537539844 -0.7808456836059156 0.07139702328616747
8.800000000000267 0.5849171928915455 -0.8110930140618118 0.0664678628285827
